date,Keywords,RelativePopularity,Type,Origin,Loc
2017-06-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2017-07-01,Mango Sticky Rice,0.34285714285714286,Desserts/Drinks,Thai,US
2017-08-01,Mango Sticky Rice,0.3380281690140845,Desserts/Drinks,Thai,US
2017-09-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2017-10-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2017-11-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2017-12-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2018-01-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2018-02-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2018-03-01,Mango Sticky Rice,0.35135135135135137,Desserts/Drinks,Thai,US
2018-04-01,Mango Sticky Rice,0.3472222222222222,Desserts/Drinks,Thai,US
2018-05-01,Mango Sticky Rice,0.34328358208955223,Desserts/Drinks,Thai,US
2018-06-01,Mango Sticky Rice,0.3424657534246575,Desserts/Drinks,Thai,US
2018-07-01,Mango Sticky Rice,0.34177215189873417,Desserts/Drinks,Thai,US
2018-08-01,Mango Sticky Rice,0.34210526315789475,Desserts/Drinks,Thai,US
2018-09-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2018-10-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2018-11-01,Mango Sticky Rice,0.34615384615384615,Desserts/Drinks,Thai,US
2018-12-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2019-01-01,Mango Sticky Rice,0.34782608695652173,Desserts/Drinks,Thai,US
2019-02-01,Mango Sticky Rice,0.34523809523809523,Desserts/Drinks,Thai,US
2019-03-01,Mango Sticky Rice,0.345679012345679,Desserts/Drinks,Thai,US
2019-04-01,Mango Sticky Rice,0.33783783783783783,Desserts/Drinks,Thai,US
2019-05-01,Mango Sticky Rice,0.35135135135135137,Desserts/Drinks,Thai,US
2019-06-01,Mango Sticky Rice,0.33766233766233766,Desserts/Drinks,Thai,US
2019-07-01,Mango Sticky Rice,0.34177215189873417,Desserts/Drinks,Thai,US
2019-08-01,Mango Sticky Rice,0.34177215189873417,Desserts/Drinks,Thai,US
2019-09-01,Mango Sticky Rice,0.35064935064935066,Desserts/Drinks,Thai,US
2019-10-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2019-11-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2019-12-01,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,US
2020-01-01,Mango Sticky Rice,0.3473684210526316,Desserts/Drinks,Thai,US
2020-02-01,Mango Sticky Rice,0.34523809523809523,Desserts/Drinks,Thai,US
2020-03-01,Mango Sticky Rice,0.3488372093023256,Desserts/Drinks,Thai,US
2020-04-01,Mango Sticky Rice,0.34,Desserts/Drinks,Thai,US
2020-05-01,Mango Sticky Rice,0.6808510638297872,Desserts/Drinks,Thai,US
2020-06-01,Mango Sticky Rice,0.3493975903614458,Desserts/Drinks,Thai,US
2004-01-01,Burger,87.0,Mains,American,ID
2004-02-01,Burger,0.0,Mains,American,ID
2004-03-01,Burger,0.0,Mains,American,ID
2004-04-01,Burger,77.0,Mains,American,ID
2004-05-01,Burger,0.0,Mains,American,ID
2004-06-01,Burger,66.0,Mains,American,ID
2004-07-01,Burger,0.0,Mains,American,ID
2004-08-01,Burger,61.0,Mains,American,ID
2004-09-01,Burger,0.0,Mains,American,ID
2004-10-01,Burger,62.0,Mains,American,ID
2004-11-01,Burger,0.0,Mains,American,ID
2004-12-01,Burger,55.0,Mains,American,ID
2005-01-01,Burger,55.0,Mains,American,ID
2005-02-01,Burger,57.0,Mains,American,ID
2005-03-01,Burger,45.0,Mains,American,ID
2005-04-01,Burger,49.0,Mains,American,ID
2005-05-01,Burger,58.0,Mains,American,ID
2005-06-01,Burger,64.0,Mains,American,ID
2005-07-01,Burger,90.0,Mains,American,ID
2005-08-01,Burger,64.0,Mains,American,ID
2005-09-01,Burger,78.0,Mains,American,ID
2005-10-01,Burger,38.0,Mains,American,ID
2005-11-01,Burger,44.0,Mains,American,ID
2005-12-01,Burger,35.0,Mains,American,ID
2006-01-01,Burger,95.0,Mains,American,ID
2006-02-01,Burger,92.0,Mains,American,ID
2006-03-01,Burger,59.0,Mains,American,ID
2006-04-01,Burger,79.0,Mains,American,ID
2006-05-01,Burger,73.0,Mains,American,ID
2006-06-01,Burger,38.0,Mains,American,ID
2006-07-01,Burger,38.0,Mains,American,ID
2006-08-01,Burger,35.0,Mains,American,ID
2006-09-01,Burger,41.0,Mains,American,ID
2006-10-01,Burger,79.0,Mains,American,ID
2006-11-01,Burger,31.0,Mains,American,ID
2006-12-01,Burger,66.0,Mains,American,ID
2007-01-01,Burger,72.0,Mains,American,ID
2007-02-01,Burger,21.0,Mains,American,ID
2007-03-01,Burger,50.0,Mains,American,ID
2007-04-01,Burger,80.0,Mains,American,ID
2007-05-01,Burger,97.0,Mains,American,ID
2007-06-01,Burger,58.0,Mains,American,ID
2007-07-01,Burger,43.0,Mains,American,ID
2007-08-01,Burger,100.0,Mains,American,ID
2007-09-01,Burger,55.0,Mains,American,ID
2007-10-01,Burger,46.0,Mains,American,ID
2007-11-01,Burger,65.0,Mains,American,ID
2007-12-01,Burger,27.0,Mains,American,ID
2008-01-01,Burger,49.0,Mains,American,ID
2008-02-01,Burger,46.0,Mains,American,ID
2008-03-01,Burger,47.0,Mains,American,ID
2008-04-01,Burger,35.0,Mains,American,ID
2008-05-01,Burger,47.0,Mains,American,ID
2008-06-01,Burger,48.0,Mains,American,ID
2008-07-01,Burger,18.0,Mains,American,ID
2008-08-01,Burger,27.0,Mains,American,ID
2008-09-01,Burger,35.0,Mains,American,ID
2008-10-01,Burger,43.0,Mains,American,ID
2008-11-01,Burger,30.0,Mains,American,ID
2008-12-01,Burger,34.0,Mains,American,ID
2009-01-01,Burger,57.0,Mains,American,ID
2009-02-01,Burger,41.0,Mains,American,ID
2009-03-01,Burger,42.0,Mains,American,ID
2009-04-01,Burger,45.0,Mains,American,ID
2009-05-01,Burger,36.0,Mains,American,ID
2009-06-01,Burger,49.0,Mains,American,ID
2009-07-01,Burger,36.0,Mains,American,ID
2009-08-01,Burger,45.0,Mains,American,ID
2009-09-01,Burger,45.0,Mains,American,ID
2009-10-01,Burger,28.0,Mains,American,ID
2009-11-01,Burger,35.0,Mains,American,ID
2009-12-01,Burger,43.0,Mains,American,ID
2010-01-01,Burger,28.0,Mains,American,ID
2010-02-01,Burger,38.0,Mains,American,ID
2010-03-01,Burger,43.0,Mains,American,ID
2010-04-01,Burger,40.0,Mains,American,ID
2010-05-01,Burger,44.0,Mains,American,ID
2010-06-01,Burger,43.0,Mains,American,ID
2010-07-01,Burger,32.0,Mains,American,ID
2010-08-01,Burger,31.0,Mains,American,ID
2010-09-01,Burger,40.0,Mains,American,ID
2010-10-01,Burger,39.0,Mains,American,ID
2010-11-01,Burger,39.0,Mains,American,ID
2010-12-01,Burger,55.0,Mains,American,ID
2011-01-01,Burger,32.0,Mains,American,ID
2011-02-01,Burger,42.0,Mains,American,ID
2011-03-01,Burger,38.0,Mains,American,ID
2011-04-01,Burger,37.0,Mains,American,ID
2011-05-01,Burger,36.0,Mains,American,ID
2011-06-01,Burger,38.0,Mains,American,ID
2011-07-01,Burger,37.0,Mains,American,ID
2011-08-01,Burger,37.0,Mains,American,ID
2011-09-01,Burger,35.0,Mains,American,ID
2011-10-01,Burger,36.0,Mains,American,ID
2011-11-01,Burger,41.0,Mains,American,ID
2011-12-01,Burger,35.0,Mains,American,ID
2012-01-01,Burger,47.0,Mains,American,ID
2012-02-01,Burger,42.0,Mains,American,ID
2012-03-01,Burger,41.0,Mains,American,ID
2012-04-01,Burger,41.0,Mains,American,ID
2012-05-01,Burger,39.0,Mains,American,ID
2012-06-01,Burger,40.0,Mains,American,ID
2012-07-01,Burger,44.0,Mains,American,ID
2012-08-01,Burger,49.0,Mains,American,ID
2012-09-01,Burger,33.0,Mains,American,ID
2012-10-01,Burger,40.0,Mains,American,ID
2012-11-01,Burger,40.0,Mains,American,ID
2012-12-01,Burger,38.0,Mains,American,ID
2013-01-01,Burger,38.0,Mains,American,ID
2013-02-01,Burger,40.0,Mains,American,ID
2013-03-01,Burger,39.0,Mains,American,ID
2013-04-01,Burger,38.0,Mains,American,ID
2013-05-01,Burger,38.0,Mains,American,ID
2013-06-01,Burger,38.0,Mains,American,ID
2013-07-01,Burger,38.0,Mains,American,ID
2013-08-01,Burger,43.0,Mains,American,ID
2013-09-01,Burger,35.0,Mains,American,ID
2013-10-01,Burger,39.0,Mains,American,ID
2013-11-01,Burger,40.0,Mains,American,ID
2013-12-01,Burger,35.0,Mains,American,ID
2014-01-01,Burger,41.0,Mains,American,ID
2014-02-01,Burger,40.0,Mains,American,ID
2014-03-01,Burger,40.0,Mains,American,ID
2014-04-01,Burger,42.0,Mains,American,ID
2014-05-01,Burger,36.0,Mains,American,ID
2014-06-01,Burger,36.0,Mains,American,ID
2014-07-01,Burger,40.0,Mains,American,ID
2014-08-01,Burger,36.0,Mains,American,ID
2014-09-01,Burger,38.0,Mains,American,ID
2014-10-01,Burger,40.0,Mains,American,ID
2014-11-01,Burger,40.0,Mains,American,ID
2014-12-01,Burger,37.0,Mains,American,ID
2015-01-01,Burger,45.0,Mains,American,ID
2015-02-01,Burger,42.0,Mains,American,ID
2015-03-01,Burger,42.0,Mains,American,ID
2015-04-01,Burger,42.0,Mains,American,ID
2015-05-01,Burger,45.0,Mains,American,ID
2015-06-01,Burger,47.0,Mains,American,ID
2015-07-01,Burger,51.0,Mains,American,ID
2015-08-01,Burger,51.0,Mains,American,ID
2015-09-01,Burger,56.0,Mains,American,ID
2015-10-01,Burger,55.0,Mains,American,ID
2015-11-01,Burger,54.0,Mains,American,ID
2015-12-01,Burger,59.0,Mains,American,ID
2016-01-01,Burger,50.0,Mains,American,ID
2016-02-01,Burger,51.0,Mains,American,ID
2016-03-01,Burger,48.0,Mains,American,ID
2016-04-01,Burger,46.0,Mains,American,ID
2016-05-01,Burger,45.0,Mains,American,ID
2016-06-01,Burger,52.0,Mains,American,ID
2016-07-01,Burger,52.0,Mains,American,ID
2016-08-01,Burger,48.0,Mains,American,ID
2016-09-01,Burger,52.0,Mains,American,ID
2016-10-01,Burger,50.0,Mains,American,ID
2016-11-01,Burger,54.0,Mains,American,ID
2016-12-01,Burger,55.0,Mains,American,ID
2017-01-01,Burger,58.0,Mains,American,ID
2017-02-01,Burger,57.0,Mains,American,ID
2017-03-01,Burger,57.0,Mains,American,ID
2017-04-01,Burger,54.0,Mains,American,ID
2017-05-01,Burger,56.0,Mains,American,ID
2017-06-01,Burger,62.0,Mains,American,ID
2017-07-01,Burger,60.0,Mains,American,ID
2017-08-01,Burger,56.0,Mains,American,ID
2017-09-01,Burger,56.0,Mains,American,ID
2017-10-01,Burger,62.0,Mains,American,ID
2017-11-01,Burger,54.0,Mains,American,ID
2017-12-01,Burger,55.0,Mains,American,ID
2018-01-01,Burger,57.0,Mains,American,ID
2018-02-01,Burger,63.0,Mains,American,ID
2018-03-01,Burger,63.0,Mains,American,ID
2018-04-01,Burger,58.0,Mains,American,ID
2018-05-01,Burger,66.0,Mains,American,ID
2018-06-01,Burger,66.0,Mains,American,ID
2018-07-01,Burger,65.0,Mains,American,ID
2018-08-01,Burger,72.0,Mains,American,ID
2018-09-01,Burger,71.0,Mains,American,ID
2018-10-01,Burger,70.0,Mains,American,ID
2018-11-01,Burger,69.0,Mains,American,ID
2018-12-01,Burger,68.0,Mains,American,ID
2019-01-01,Burger,76.0,Mains,American,ID
2019-02-01,Burger,76.0,Mains,American,ID
2019-03-01,Burger,84.0,Mains,American,ID
2019-04-01,Burger,73.0,Mains,American,ID
2019-05-01,Burger,78.0,Mains,American,ID
2019-06-01,Burger,89.0,Mains,American,ID
2019-07-01,Burger,81.0,Mains,American,ID
2019-08-01,Burger,80.0,Mains,American,ID
2019-09-01,Burger,77.0,Mains,American,ID
2019-10-01,Burger,73.0,Mains,American,ID
2019-11-01,Burger,67.0,Mains,American,ID
2019-12-01,Burger,70.0,Mains,American,ID
2020-01-01,Burger,69.0,Mains,American,ID
2020-02-01,Burger,68.0,Mains,American,ID
2020-03-01,Burger,60.0,Mains,American,ID
2020-04-01,Burger,63.0,Mains,American,ID
2020-05-01,Burger,74.0,Mains,American,ID
2020-06-01,Burger,69.0,Mains,American,ID
2004-01-01,Grilled Cheese,0.0,Mains,American,ID
2004-02-01,Grilled Cheese,0.0,Mains,American,ID
2004-03-01,Grilled Cheese,0.0,Mains,American,ID
2004-04-01,Grilled Cheese,0.0,Mains,American,ID
2004-05-01,Grilled Cheese,0.0,Mains,American,ID
2004-06-01,Grilled Cheese,0.0,Mains,American,ID
2004-07-01,Grilled Cheese,0.0,Mains,American,ID
2004-08-01,Grilled Cheese,0.0,Mains,American,ID
2004-09-01,Grilled Cheese,0.0,Mains,American,ID
2004-10-01,Grilled Cheese,0.0,Mains,American,ID
2004-11-01,Grilled Cheese,0.0,Mains,American,ID
2004-12-01,Grilled Cheese,0.0,Mains,American,ID
2005-01-01,Grilled Cheese,0.0,Mains,American,ID
2005-02-01,Grilled Cheese,0.0,Mains,American,ID
2005-03-01,Grilled Cheese,0.0,Mains,American,ID
2005-04-01,Grilled Cheese,0.0,Mains,American,ID
2005-05-01,Grilled Cheese,0.0,Mains,American,ID
2005-06-01,Grilled Cheese,0.0,Mains,American,ID
2005-07-01,Grilled Cheese,0.0,Mains,American,ID
2005-08-01,Grilled Cheese,0.0,Mains,American,ID
2005-09-01,Grilled Cheese,0.0,Mains,American,ID
2005-10-01,Grilled Cheese,0.0,Mains,American,ID
2005-11-01,Grilled Cheese,0.0,Mains,American,ID
2005-12-01,Grilled Cheese,0.0,Mains,American,ID
2006-01-01,Grilled Cheese,0.0,Mains,American,ID
2006-02-01,Grilled Cheese,0.0,Mains,American,ID
2006-03-01,Grilled Cheese,0.0,Mains,American,ID
2006-04-01,Grilled Cheese,0.0,Mains,American,ID
2006-05-01,Grilled Cheese,0.0,Mains,American,ID
2006-06-01,Grilled Cheese,0.0,Mains,American,ID
2006-07-01,Grilled Cheese,0.0,Mains,American,ID
2006-08-01,Grilled Cheese,0.0,Mains,American,ID
2006-09-01,Grilled Cheese,0.0,Mains,American,ID
2006-10-01,Grilled Cheese,0.0,Mains,American,ID
2006-11-01,Grilled Cheese,0.0,Mains,American,ID
2006-12-01,Grilled Cheese,0.0,Mains,American,ID
2007-01-01,Grilled Cheese,0.0,Mains,American,ID
2007-02-01,Grilled Cheese,0.0,Mains,American,ID
2007-03-01,Grilled Cheese,0.0,Mains,American,ID
2007-04-01,Grilled Cheese,0.0,Mains,American,ID
2007-05-01,Grilled Cheese,0.0,Mains,American,ID
2007-06-01,Grilled Cheese,0.0,Mains,American,ID
2007-07-01,Grilled Cheese,0.0,Mains,American,ID
2007-08-01,Grilled Cheese,0.0,Mains,American,ID
2007-09-01,Grilled Cheese,0.0,Mains,American,ID
2007-10-01,Grilled Cheese,0.0,Mains,American,ID
2007-11-01,Grilled Cheese,9.0,Mains,American,ID
2007-12-01,Grilled Cheese,10.0,Mains,American,ID
2008-01-01,Grilled Cheese,0.0,Mains,American,ID
2008-02-01,Grilled Cheese,0.0,Mains,American,ID
2008-03-01,Grilled Cheese,0.0,Mains,American,ID
2008-04-01,Grilled Cheese,8.0,Mains,American,ID
2008-05-01,Grilled Cheese,0.0,Mains,American,ID
2008-06-01,Grilled Cheese,0.0,Mains,American,ID
2008-07-01,Grilled Cheese,7.0,Mains,American,ID
2008-08-01,Grilled Cheese,0.0,Mains,American,ID
2008-09-01,Grilled Cheese,0.0,Mains,American,ID
2008-10-01,Grilled Cheese,0.0,Mains,American,ID
2008-11-01,Grilled Cheese,6.0,Mains,American,ID
2008-12-01,Grilled Cheese,0.0,Mains,American,ID
2009-01-01,Grilled Cheese,0.0,Mains,American,ID
2009-02-01,Grilled Cheese,0.0,Mains,American,ID
2009-03-01,Grilled Cheese,0.0,Mains,American,ID
2009-04-01,Grilled Cheese,0.0,Mains,American,ID
2009-05-01,Grilled Cheese,0.0,Mains,American,ID
2009-06-01,Grilled Cheese,0.0,Mains,American,ID
2009-07-01,Grilled Cheese,5.0,Mains,American,ID
2009-08-01,Grilled Cheese,5.0,Mains,American,ID
2009-09-01,Grilled Cheese,0.0,Mains,American,ID
2009-10-01,Grilled Cheese,0.0,Mains,American,ID
2009-11-01,Grilled Cheese,0.0,Mains,American,ID
2009-12-01,Grilled Cheese,0.0,Mains,American,ID
2010-01-01,Grilled Cheese,0.0,Mains,American,ID
2010-02-01,Grilled Cheese,0.0,Mains,American,ID
2010-03-01,Grilled Cheese,4.0,Mains,American,ID
2010-04-01,Grilled Cheese,0.0,Mains,American,ID
2010-05-01,Grilled Cheese,0.0,Mains,American,ID
2010-06-01,Grilled Cheese,4.0,Mains,American,ID
2010-07-01,Grilled Cheese,0.0,Mains,American,ID
2010-08-01,Grilled Cheese,0.0,Mains,American,ID
2010-09-01,Grilled Cheese,0.0,Mains,American,ID
2010-10-01,Grilled Cheese,0.0,Mains,American,ID
2010-11-01,Grilled Cheese,3.0,Mains,American,ID
2010-12-01,Grilled Cheese,4.0,Mains,American,ID
2011-01-01,Grilled Cheese,0.0,Mains,American,ID
2011-02-01,Grilled Cheese,0.0,Mains,American,ID
2011-03-01,Grilled Cheese,1.0,Mains,American,ID
2011-04-01,Grilled Cheese,1.0,Mains,American,ID
2011-05-01,Grilled Cheese,1.0,Mains,American,ID
2011-06-01,Grilled Cheese,1.0,Mains,American,ID
2011-07-01,Grilled Cheese,0.0,Mains,American,ID
2011-08-01,Grilled Cheese,0.0,Mains,American,ID
2011-09-01,Grilled Cheese,0.0,Mains,American,ID
2011-10-01,Grilled Cheese,1.0,Mains,American,ID
2011-11-01,Grilled Cheese,1.0,Mains,American,ID
2011-12-01,Grilled Cheese,1.0,Mains,American,ID
2012-01-01,Grilled Cheese,1.0,Mains,American,ID
2012-02-01,Grilled Cheese,1.0,Mains,American,ID
2012-03-01,Grilled Cheese,1.0,Mains,American,ID
2012-04-01,Grilled Cheese,1.0,Mains,American,ID
2012-05-01,Grilled Cheese,1.0,Mains,American,ID
2012-06-01,Grilled Cheese,1.0,Mains,American,ID
2012-07-01,Grilled Cheese,1.0,Mains,American,ID
2012-08-01,Grilled Cheese,0.0,Mains,American,ID
2012-09-01,Grilled Cheese,1.0,Mains,American,ID
2012-10-01,Grilled Cheese,0.0,Mains,American,ID
2012-11-01,Grilled Cheese,1.0,Mains,American,ID
2012-12-01,Grilled Cheese,0.0,Mains,American,ID
2013-01-01,Grilled Cheese,1.0,Mains,American,ID
2013-02-01,Grilled Cheese,0.0,Mains,American,ID
2013-03-01,Grilled Cheese,1.0,Mains,American,ID
2013-04-01,Grilled Cheese,1.0,Mains,American,ID
2013-05-01,Grilled Cheese,0.0,Mains,American,ID
2013-06-01,Grilled Cheese,1.0,Mains,American,ID
2013-07-01,Grilled Cheese,0.0,Mains,American,ID
2013-08-01,Grilled Cheese,1.0,Mains,American,ID
2013-09-01,Grilled Cheese,0.0,Mains,American,ID
2013-10-01,Grilled Cheese,1.0,Mains,American,ID
2013-11-01,Grilled Cheese,1.0,Mains,American,ID
2013-12-01,Grilled Cheese,0.0,Mains,American,ID
2014-01-01,Grilled Cheese,0.0,Mains,American,ID
2014-02-01,Grilled Cheese,1.0,Mains,American,ID
2014-03-01,Grilled Cheese,0.0,Mains,American,ID
2014-04-01,Grilled Cheese,0.0,Mains,American,ID
2014-05-01,Grilled Cheese,0.0,Mains,American,ID
2014-06-01,Grilled Cheese,0.0,Mains,American,ID
2014-07-01,Grilled Cheese,0.0,Mains,American,ID
2014-08-01,Grilled Cheese,1.0,Mains,American,ID
2014-09-01,Grilled Cheese,0.0,Mains,American,ID
2014-10-01,Grilled Cheese,0.0,Mains,American,ID
2014-11-01,Grilled Cheese,1.0,Mains,American,ID
2014-12-01,Grilled Cheese,0.0,Mains,American,ID
2015-01-01,Grilled Cheese,0.0,Mains,American,ID
2015-02-01,Grilled Cheese,1.0,Mains,American,ID
2015-03-01,Grilled Cheese,1.0,Mains,American,ID
2015-04-01,Grilled Cheese,0.0,Mains,American,ID
2015-05-01,Grilled Cheese,1.0,Mains,American,ID
2015-06-01,Grilled Cheese,1.0,Mains,American,ID
2015-07-01,Grilled Cheese,0.0,Mains,American,ID
2015-08-01,Grilled Cheese,0.0,Mains,American,ID
2015-09-01,Grilled Cheese,0.0,Mains,American,ID
2015-10-01,Grilled Cheese,1.0,Mains,American,ID
2015-11-01,Grilled Cheese,1.0,Mains,American,ID
2015-12-01,Grilled Cheese,1.0,Mains,American,ID
2016-01-01,Grilled Cheese,0.0,Mains,American,ID
2016-02-01,Grilled Cheese,1.0,Mains,American,ID
2016-03-01,Grilled Cheese,1.0,Mains,American,ID
2016-04-01,Grilled Cheese,1.0,Mains,American,ID
2016-05-01,Grilled Cheese,0.0,Mains,American,ID
2016-06-01,Grilled Cheese,0.0,Mains,American,ID
2016-07-01,Grilled Cheese,1.0,Mains,American,ID
2016-08-01,Grilled Cheese,1.0,Mains,American,ID
2016-09-01,Grilled Cheese,0.0,Mains,American,ID
2016-10-01,Grilled Cheese,0.0,Mains,American,ID
2016-11-01,Grilled Cheese,0.0,Mains,American,ID
2016-12-01,Grilled Cheese,1.0,Mains,American,ID
2017-01-01,Grilled Cheese,0.0,Mains,American,ID
2017-02-01,Grilled Cheese,1.0,Mains,American,ID
2017-03-01,Grilled Cheese,0.0,Mains,American,ID
2017-04-01,Grilled Cheese,1.0,Mains,American,ID
2017-05-01,Grilled Cheese,0.0,Mains,American,ID
2017-06-01,Grilled Cheese,1.0,Mains,American,ID
2017-07-01,Grilled Cheese,0.0,Mains,American,ID
2017-08-01,Grilled Cheese,0.0,Mains,American,ID
2017-09-01,Grilled Cheese,1.0,Mains,American,ID
2017-10-01,Grilled Cheese,0.0,Mains,American,ID
2017-11-01,Grilled Cheese,0.0,Mains,American,ID
2017-12-01,Grilled Cheese,0.0,Mains,American,ID
2018-01-01,Grilled Cheese,0.0,Mains,American,ID
2018-02-01,Grilled Cheese,0.0,Mains,American,ID
2018-03-01,Grilled Cheese,0.0,Mains,American,ID
2018-04-01,Grilled Cheese,0.0,Mains,American,ID
2018-05-01,Grilled Cheese,0.0,Mains,American,ID
2018-06-01,Grilled Cheese,0.0,Mains,American,ID
2018-07-01,Grilled Cheese,0.0,Mains,American,ID
2018-08-01,Grilled Cheese,0.0,Mains,American,ID
2018-09-01,Grilled Cheese,0.0,Mains,American,ID
2018-10-01,Grilled Cheese,1.0,Mains,American,ID
2018-11-01,Grilled Cheese,0.0,Mains,American,ID
2018-12-01,Grilled Cheese,0.0,Mains,American,ID
2019-01-01,Grilled Cheese,1.0,Mains,American,ID
2019-02-01,Grilled Cheese,1.0,Mains,American,ID
2019-03-01,Grilled Cheese,1.0,Mains,American,ID
2019-04-01,Grilled Cheese,0.0,Mains,American,ID
2019-05-01,Grilled Cheese,1.0,Mains,American,ID
2019-06-01,Grilled Cheese,1.0,Mains,American,ID
2019-07-01,Grilled Cheese,0.0,Mains,American,ID
2019-08-01,Grilled Cheese,0.0,Mains,American,ID
2019-09-01,Grilled Cheese,1.0,Mains,American,ID
2019-10-01,Grilled Cheese,0.0,Mains,American,ID
2019-11-01,Grilled Cheese,0.0,Mains,American,ID
2019-12-01,Grilled Cheese,1.0,Mains,American,ID
2020-01-01,Grilled Cheese,0.0,Mains,American,ID
2020-02-01,Grilled Cheese,0.0,Mains,American,ID
2020-03-01,Grilled Cheese,1.0,Mains,American,ID
2020-04-01,Grilled Cheese,1.0,Mains,American,ID
2020-05-01,Grilled Cheese,1.0,Mains,American,ID
2020-06-01,Grilled Cheese,0.0,Mains,American,ID
2004-01-01,Hot dog,87.0,Mains,American,ID
2004-02-01,Hot dog,0.0,Mains,American,ID
2004-03-01,Hot dog,0.0,Mains,American,ID
2004-04-01,Hot dog,0.0,Mains,American,ID
2004-05-01,Hot dog,0.0,Mains,American,ID
2004-06-01,Hot dog,0.0,Mains,American,ID
2004-07-01,Hot dog,0.0,Mains,American,ID
2004-08-01,Hot dog,0.0,Mains,American,ID
2004-09-01,Hot dog,0.0,Mains,American,ID
2004-10-01,Hot dog,62.0,Mains,American,ID
2004-11-01,Hot dog,0.0,Mains,American,ID
2004-12-01,Hot dog,0.0,Mains,American,ID
2005-01-01,Hot dog,0.0,Mains,American,ID
2005-02-01,Hot dog,0.0,Mains,American,ID
2005-03-01,Hot dog,0.0,Mains,American,ID
2005-04-01,Hot dog,0.0,Mains,American,ID
2005-05-01,Hot dog,0.0,Mains,American,ID
2005-06-01,Hot dog,0.0,Mains,American,ID
2005-07-01,Hot dog,0.0,Mains,American,ID
2005-08-01,Hot dog,0.0,Mains,American,ID
2005-09-01,Hot dog,39.0,Mains,American,ID
2005-10-01,Hot dog,0.0,Mains,American,ID
2005-11-01,Hot dog,0.0,Mains,American,ID
2005-12-01,Hot dog,0.0,Mains,American,ID
2006-01-01,Hot dog,0.0,Mains,American,ID
2006-02-01,Hot dog,34.0,Mains,American,ID
2006-03-01,Hot dog,0.0,Mains,American,ID
2006-04-01,Hot dog,31.0,Mains,American,ID
2006-05-01,Hot dog,27.0,Mains,American,ID
2006-06-01,Hot dog,0.0,Mains,American,ID
2006-07-01,Hot dog,29.0,Mains,American,ID
2006-08-01,Hot dog,0.0,Mains,American,ID
2006-09-01,Hot dog,25.0,Mains,American,ID
2006-10-01,Hot dog,53.0,Mains,American,ID
2006-11-01,Hot dog,0.0,Mains,American,ID
2006-12-01,Hot dog,0.0,Mains,American,ID
2007-01-01,Hot dog,0.0,Mains,American,ID
2007-02-01,Hot dog,20.0,Mains,American,ID
2007-03-01,Hot dog,0.0,Mains,American,ID
2007-04-01,Hot dog,0.0,Mains,American,ID
2007-05-01,Hot dog,0.0,Mains,American,ID
2007-06-01,Hot dog,13.0,Mains,American,ID
2007-07-01,Hot dog,0.0,Mains,American,ID
2007-08-01,Hot dog,0.0,Mains,American,ID
2007-09-01,Hot dog,0.0,Mains,American,ID
2007-10-01,Hot dog,0.0,Mains,American,ID
2007-11-01,Hot dog,0.0,Mains,American,ID
2007-12-01,Hot dog,0.0,Mains,American,ID
2008-01-01,Hot dog,0.0,Mains,American,ID
2008-02-01,Hot dog,0.0,Mains,American,ID
2008-03-01,Hot dog,0.0,Mains,American,ID
2008-04-01,Hot dog,0.0,Mains,American,ID
2008-05-01,Hot dog,15.0,Mains,American,ID
2008-06-01,Hot dog,7.0,Mains,American,ID
2008-07-01,Hot dog,10.0,Mains,American,ID
2008-08-01,Hot dog,7.0,Mains,American,ID
2008-09-01,Hot dog,7.0,Mains,American,ID
2008-10-01,Hot dog,6.0,Mains,American,ID
2008-11-01,Hot dog,6.0,Mains,American,ID
2008-12-01,Hot dog,6.0,Mains,American,ID
2009-01-01,Hot dog,6.0,Mains,American,ID
2009-02-01,Hot dog,6.0,Mains,American,ID
2009-03-01,Hot dog,5.0,Mains,American,ID
2009-04-01,Hot dog,0.0,Mains,American,ID
2009-05-01,Hot dog,0.0,Mains,American,ID
2009-06-01,Hot dog,5.0,Mains,American,ID
2009-07-01,Hot dog,8.0,Mains,American,ID
2009-08-01,Hot dog,5.0,Mains,American,ID
2009-09-01,Hot dog,5.0,Mains,American,ID
2009-10-01,Hot dog,4.0,Mains,American,ID
2009-11-01,Hot dog,0.0,Mains,American,ID
2009-12-01,Hot dog,0.0,Mains,American,ID
2010-01-01,Hot dog,4.0,Mains,American,ID
2010-02-01,Hot dog,8.0,Mains,American,ID
2010-03-01,Hot dog,4.0,Mains,American,ID
