geoName,Keywords,RelativePopularity,Type,Origin,geoSum,PercentageBreakdown
Guam,Samgyetang,0.0,Mains,Korean,737.9035492005536,0.0
Guam,Bingsu,0.0,Desserts/Drinks,Korean,737.9035492005536,0.0
Guam,Soju,2.6493506493506493,Desserts/Drinks,Korean,737.9035492005536,0.003590375262757527
Guam,Guacamole,7.5064935064935066,Sides/Snacks,Mexican,737.9035492005536,0.010172729911146327
Guam,Nacos,0.0,Sides/Snacks,Mexican,737.9035492005536,0.0
Guam,Chilli con carne,0.0,Mains,Mexican,737.9035492005536,0.0
Guam,Enchiladas,5.080459770114943,Mains,Mexican,737.9035492005536,0.006884991643717021
Guam,Quesadillas,0.0,Mains,Mexican,737.9035492005536,0.0
Guam,Tacos,14.716417910447761,Mains,Mexican,737.9035492005536,0.019943552143625767
Guam,Churros,2.029850746268657,Desserts/Drinks,Mexican,737.9035492005536,0.00275083477843114
Guam,Croquetas,0.0,Sides/Snacks,Spanish,737.9035492005536,0.0
Guam,Patatas Bravas,0.0,Sides/Snacks,Spanish,737.9035492005536,0.0
Guam,Jamon,0.0,Mains,Spanish,737.9035492005536,0.0
Guam,Paella,0.0,Mains,Spanish,737.9035492005536,0.0
Guam,Leche Frita,0.0,Desserts/Drinks,Spanish,737.9035492005536,0.0
Guam,Pad Thai,7.463414634146341,Soup/Noodles,Thai,737.9035492005536,0.010114349825573033
Guam,Tom Yum,0.0,Soup/Noodles,Thai,737.9035492005536,0.0
Guam,Khao Pad,0.0,Mains,Thai,737.9035492005536,0.0
Guam,Thai Curry,0.0,Mains,Thai,737.9035492005536,0.0
Guam,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,737.9035492005536,0.0
Guatemala,Burger,87.0,Mains,American,30593.292405092656,0.0028437606141899817
Guatemala,Grilled Cheese,0.0,Mains,American,30593.292405092656,0.0
Guatemala,Hot dog,10.0,Mains,American,30593.292405092656,0.000326869036113791
Guatemala,Mac and Cheese,0.0,Mains,American,30593.292405092656,0.0
Guatemala,Cheesecake,13.071428571428571,Desserts/Drinks,American,30593.292405092656,0.00042726452577731254
Guatemala,Chow Mein,5.357142857142857,Soup/Noodles,Chinese,30593.292405092656,0.00017510841220381662
Guatemala,Dimsum,0.0,Sides/Snacks,Chinese,30593.292405092656,0.0
Guatemala,Vermicelli roll,0.0,Sides/Snacks,Chinese,30593.292405092656,0.0
Guatemala,Wonton,0.8961038961038961,Sides/Snacks,Chinese,30593.292405092656,2.9290861677729324e-05
Guatemala,Kung Pao Chicken,0.0,Mains,Chinese,30593.292405092656,0.0
Guatemala,Mapo Tofu,0.0,Mains,Chinese,30593.292405092656,0.0
Guatemala,Peking Duck,0.0,Mains,Chinese,30593.292405092656,0.0
Guatemala,Sichuan Chicken,0.0,Mains,Chinese,30593.292405092656,0.0
Guatemala,Sichuan Pork,0.0,Mains,Chinese,30593.292405092656,0.0
Guatemala,Fried Rice,0.8961038961038961,Mains,Chinese,30593.292405092656,2.9290861677729324e-05
Guatemala,Lo Mein,0.0,Soup/Noodles,Chinese,30593.292405092656,0.0
Guatemala,Bouillabaisse,0.0,Soup/Noodles,French,30593.292405092656,0.0
Guatemala,Pot-au-feu,0.0,Soup/Noodles,French,30593.292405092656,0.0
Guatemala,Quiche,147.0,Sides/Snacks,French,30593.292405092656,0.004804974830872728
Guatemala,Beef bourguignon,0.0,Mains,French,30593.292405092656,0.0
Guatemala,Cottage Pie,0.0,Mains,French,30593.292405092656,0.0
Guatemala,Escargot,0.0,Mains,French,30593.292405092656,0.0
Guatemala,Foie Gras,0.7924528301886793,Mains,French,30593.292405092656,2.5902829276941933e-05
Guatemala,Ratatouille,1.8679245283018868,Mains,French,30593.292405092656,6.105666900993455e-05
Guatemala,Crepes,6.913043478260869,Desserts/Drinks,French,30593.292405092656,0.00022596598583518595
Guatemala,Souffle,2.4782608695652173,Desserts/Drinks,French,30593.292405092656,8.100667416733081e-05
Guatemala,Masala Dosa,0.0,Sides/Snacks,Indian,30593.292405092656,0.0
Guatemala,Naan,0.6521739130434783,Sides/Snacks,Indian,30593.292405092656,2.131754583350811e-05
Guatemala,Samosa,0.0,Sides/Snacks,Indian,30593.292405092656,0.0
Guatemala,Aloo gobi,0.0,Mains,Indian,30593.292405092656,0.0
Guatemala,Biryani,0.0,Mains,Indian,30593.292405092656,0.0
Guatemala,Chicken Tikka Masala,0.0,Mains,Indian,30593.292405092656,0.0
Guatemala,Indian Curry,0.0,Mains,Indian,30593.292405092656,0.0
Guatemala,Tandoori,0.3707865168539326,Mains,Indian,30593.292405092656,1.2119863136803488e-05
Guatemala,Mango Lassi,0.0,Desserts/Drinks,Indian,30593.292405092656,0.0
Guatemala,Masala Chai,0.0,Desserts/Drinks,Indian,30593.292405092656,0.0
Guatemala,Soto,0.6144578313253012,Soup/Noodles,Indonesian,30593.292405092656,2.0084723905787158e-05
Guatemala,Pempek,0.0,Sides/Snacks,Indonesian,30593.292405092656,0.0
Guatemala,Gado-gado,0.0,Mains,Indonesian,30593.292405092656,0.0
Guatemala,Chicken Satay,0.0,Mains,Indonesian,30593.292405092656,0.0
Guatemala,Nasi Goreng,0.0,Mains,Indonesian,30593.292405092656,0.0
Guatemala,Nasi Padang,0.0,Mains,Indonesian,30593.292405092656,0.0
Guatemala,Rendang,0.0,Mains,Indonesian,30593.292405092656,0.0
Guatemala,Martabak,0.0,Desserts/Drinks,Indonesian,30593.292405092656,0.0
Guatemala,Minestrone,1.5,Soup/Noodles,Italian,30593.292405092656,4.9030355417068656e-05
Guatemala,Bruschetta,0.9230769230769231,Sides/Snacks,Italian,30593.292405092656,3.017252641050379e-05
Guatemala,Calzone,6.115384615384616,Sides/Snacks,Italian,30593.292405092656,0.00019989298746958762
Guatemala,Caprese Salad,0.0,Sides/Snacks,Italian,30593.292405092656,0.0
Guatemala,Fettuccine Alfredo,0.0,Mains,Italian,30593.292405092656,0.0
Guatemala,Lasagna,16.615384615384617,Mains,Italian,30593.292405092656,0.0005431054753890682
Guatemala,Macaroni,1.153846153846154,Mains,Italian,30593.292405092656,3.7715658013129736e-05
Guatemala,Pasta Carbonara,2.307692307692308,Mains,Italian,30593.292405092656,7.543131602625947e-05
Guatemala,Pizza,29100.0,Mains,Italian,30593.292405092656,0.9511888950911319
Guatemala,Ravioli,0.0,Mains,Italian,30593.292405092656,0.0
Guatemala,Risotto,300.0,Mains,Italian,30593.292405092656,0.00980607108341373
Guatemala,Spaghetti,600.0,Mains,Italian,30593.292405092656,0.01961214216682746
Guatemala,Gelato,2.769230769230769,Desserts/Drinks,Italian,30593.292405092656,9.051757923151136e-05
Guatemala,Tiramisu,12.923076923076923,Desserts/Drinks,Italian,30593.292405092656,0.000422415369747053
Guatemala,Miso soup,0.0,Soup/Noodles,Japanese,30593.292405092656,0.0
Guatemala,Ramen,4.384615384615385,Soup/Noodles,Japanese,30593.292405092656,0.000143319500449893
Guatemala,Soba,0.28125,Soup/Noodles,Japanese,30593.292405092656,9.193191640700372e-06
Guatemala,Udon,0.421875,Soup/Noodles,Japanese,30593.292405092656,1.378978746105056e-05
Guatemala,Edamame,0.984375,Sides/Snacks,Japanese,30593.292405092656,3.2176170742451304e-05
Guatemala,Takoyaki,0.0,Sides/Snacks,Japanese,30593.292405092656,0.0
Guatemala,Tempura,3.488372093023256,Sides/Snacks,Japanese,30593.292405092656,0.00011402408236527594
Guatemala,Yakitori,0.0,Sides/Snacks,Japanese,30593.292405092656,0.0
Guatemala,Donburi,0.0,Mains,Japanese,30593.292405092656,0.0
Guatemala,Okonomiyaki,0.4883720930232558,Mains,Japanese,30593.292405092656,1.596337153113863e-05
Guatemala,Omurice,0.0,Mains,Japanese,30593.292405092656,0.0
Guatemala,Sashimi,1.5,Mains,Japanese,30593.292405092656,4.9030355417068656e-05
Guatemala,Sushi,70.5,Mains,Japanese,30593.292405092656,0.002304426704602227
Guatemala,Dorayaki,0.0,Desserts/Drinks,Japanese,30593.292405092656,0.0
Guatemala,Jjajangmyeon,0.0,Soup/Noodles,Korean,30593.292405092656,0.0
Guatemala,Kimchi,2.3454545454545452,Sides/Snacks,Korean,30593.292405092656,7.666564665214371e-05
Guatemala,Oden,0.10909090909090909,Sides/Snacks,Korean,30593.292405092656,3.5658440303322657e-06
Guatemala,Tteokbokki,0.0,Sides/Snacks,Korean,30593.292405092656,0.0
Guatemala,Bibimbab,0.0,Mains,Korean,30593.292405092656,0.0
Guatemala,Bulgogi,0.0,Mains,Korean,30593.292405092656,0.0
Guatemala,Galbi,0.0,Mains,Korean,30593.292405092656,0.0
Guatemala,Gimbap,0.0,Mains,Korean,30593.292405092656,0.0
Guatemala,Samgyetang,0.0,Mains,Korean,30593.292405092656,0.0
Guatemala,Bingsu,0.0,Desserts/Drinks,Korean,30593.292405092656,0.0
Guatemala,Soju,0.17142857142857143,Desserts/Drinks,Korean,30593.292405092656,5.6034691905221315e-06
Guatemala,Guacamole,5.4,Sides/Snacks,Mexican,30593.292405092656,0.00017650927950144717
Guatemala,Nacos,0.0,Sides/Snacks,Mexican,30593.292405092656,0.0
Guatemala,Chilli con carne,0.0,Mains,Mexican,30593.292405092656,0.0
Guatemala,Enchiladas,18.3,Mains,Mexican,30593.292405092656,0.0005981703360882376
Guatemala,Quesadillas,8.7,Mains,Mexican,30593.292405092656,0.00028437606141899817
Guatemala,Tacos,81.0,Mains,Mexican,30593.292405092656,0.002647639192521707
Guatemala,Churros,10.0,Desserts/Drinks,Mexican,30593.292405092656,0.000326869036113791
Guatemala,Croquetas,6.0,Sides/Snacks,Spanish,30593.292405092656,0.00019612142166827463
Guatemala,Patatas Bravas,0.0,Sides/Snacks,Spanish,30593.292405092656,0.0
Guatemala,Jamon,41.4,Mains,Spanish,30593.292405092656,0.0013532378095110948
Guatemala,Paella,14.399999999999999,Mains,Spanish,30593.292405092656,0.000470691412003859
Guatemala,Leche Frita,0.0,Desserts/Drinks,Spanish,30593.292405092656,0.0
Guatemala,Pad Thai,1.2,Soup/Noodles,Thai,30593.292405092656,3.9224284333654924e-05
Guatemala,Tom Yum,0.0,Soup/Noodles,Thai,30593.292405092656,0.0
Guatemala,Khao Pad,0.0,Mains,Thai,30593.292405092656,0.0
Guatemala,Thai Curry,0.0,Mains,Thai,30593.292405092656,0.0
Guatemala,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,30593.292405092656,0.0
Guernsey,Burger,56.0,Mains,American,699.5084368969191,0.08005621811857042
Guernsey,Grilled Cheese,0.0,Mains,American,699.5084368969191,0.0
Guernsey,Hot dog,0.0,Mains,American,699.5084368969191,0.0
Guernsey,Mac and Cheese,9.0,Mains,American,699.5084368969191,0.012866177911913102
Guernsey,Cheesecake,90.0,Desserts/Drinks,American,699.5084368969191,0.12866177911913101
Guernsey,Chow Mein,0.0,Soup/Noodles,Chinese,699.5084368969191,0.0
Guernsey,Dimsum,0.0,Sides/Snacks,Chinese,699.5084368969191,0.0
Guernsey,Vermicelli roll,0.0,Sides/Snacks,Chinese,699.5084368969191,0.0
Guernsey,Wonton,0.0,Sides/Snacks,Chinese,699.5084368969191,0.0
Guernsey,Kung Pao Chicken,0.0,Mains,Chinese,699.5084368969191,0.0
Guernsey,Mapo Tofu,0.0,Mains,Chinese,699.5084368969191,0.0
Guernsey,Peking Duck,0.0,Mains,Chinese,699.5084368969191,0.0
Guernsey,Sichuan Chicken,0.0,Mains,Chinese,699.5084368969191,0.0
Guernsey,Sichuan Pork,0.0,Mains,Chinese,699.5084368969191,0.0
Guernsey,Fried Rice,15.724637681159422,Mains,Chinese,699.5084368969191,0.022479554000685534
Guernsey,Lo Mein,0.0,Soup/Noodles,Chinese,699.5084368969191,0.0
Guernsey,Bouillabaisse,0.0,Soup/Noodles,French,699.5084368969191,0.0
Guernsey,Pot-au-feu,0.0,Soup/Noodles,French,699.5084368969191,0.0
Guernsey,Quiche,32.30769230769231,Sides/Snacks,French,699.5084368969191,0.04618627968379062
Guernsey,Beef bourguignon,0.0,Mains,French,699.5084368969191,0.0
Guernsey,Cottage Pie,0.0,Mains,French,699.5084368969191,0.0
Guernsey,Escargot,0.0,Mains,French,699.5084368969191,0.0
Guernsey,Foie Gras,5.384615384615385,Mains,French,699.5084368969191,0.0076977132806317706
Guernsey,Ratatouille,4.487179487179487,Mains,French,699.5084368969191,0.006414761067193142
Guernsey,Crepes,5.0,Desserts/Drinks,French,699.5084368969191,0.007147876617729501
Guernsey,Souffle,0.0,Desserts/Drinks,French,699.5084368969191,0.0
Guernsey,Masala Dosa,0.0,Sides/Snacks,Indian,699.5084368969191,0.0
Guernsey,Naan,10.0,Sides/Snacks,Indian,699.5084368969191,0.014295753235459003
Guernsey,Samosa,0.0,Sides/Snacks,Indian,699.5084368969191,0.0
Guernsey,Aloo gobi,0.0,Mains,Indian,699.5084368969191,0.0
Guernsey,Biryani,0.0,Mains,Indian,699.5084368969191,0.0
Guernsey,Chicken Tikka Masala,0.0,Mains,Indian,699.5084368969191,0.0
Guernsey,Indian Curry,0.0,Mains,Indian,699.5084368969191,0.0
Guernsey,Tandoori,0.0,Mains,Indian,699.5084368969191,0.0
Guernsey,Mango Lassi,0.0,Desserts/Drinks,Indian,699.5084368969191,0.0
Guernsey,Masala Chai,0.0,Desserts/Drinks,Indian,699.5084368969191,0.0
Guernsey,Soto,0.0,Soup/Noodles,Indonesian,699.5084368969191,0.0
Guernsey,Pempek,0.0,Sides/Snacks,Indonesian,699.5084368969191,0.0
Guernsey,Gado-gado,0.0,Mains,Indonesian,699.5084368969191,0.0
Guernsey,Chicken Satay,0.0,Mains,Indonesian,699.5084368969191,0.0
Guernsey,Nasi Goreng,0.0,Mains,Indonesian,699.5084368969191,0.0
Guernsey,Nasi Padang,0.0,Mains,Indonesian,699.5084368969191,0.0
Guernsey,Rendang,0.0,Mains,Indonesian,699.5084368969191,0.0
Guernsey,Martabak,0.0,Desserts/Drinks,Indonesian,699.5084368969191,0.0
Guernsey,Minestrone,0.0,Soup/Noodles,Italian,699.5084368969191,0.0
Guernsey,Bruschetta,0.0,Sides/Snacks,Italian,699.5084368969191,0.0
Guernsey,Calzone,0.0,Sides/Snacks,Italian,699.5084368969191,0.0
Guernsey,Caprese Salad,0.0,Sides/Snacks,Italian,699.5084368969191,0.0
Guernsey,Fettuccine Alfredo,0.0,Mains,Italian,699.5084368969191,0.0
Guernsey,Lasagna,32.5,Mains,Italian,699.5084368969191,0.046461198015241754
Guernsey,Macaroni,15.833333333333334,Mains,Italian,699.5084368969191,0.022634942622810086
Guernsey,Pasta Carbonara,0.0,Mains,Italian,699.5084368969191,0.0
Guernsey,Pizza,187.72727272727272,Mains,Italian,699.5084368969191,0.26837027664748037
Guernsey,Ravioli,0.0,Mains,Italian,699.5084368969191,0.0
Guernsey,Risotto,54.090909090909086,Mains,Italian,699.5084368969191,0.07732702886452823
Guernsey,Spaghetti,41.36363636363636,Mains,Italian,699.5084368969191,0.05913243383758041
Guernsey,Gelato,0.0,Desserts/Drinks,Italian,699.5084368969191,0.0
Guernsey,Tiramisu,12.923076923076923,Desserts/Drinks,Italian,699.5084368969191,0.018474511873516248
Guernsey,Miso soup,0.0,Soup/Noodles,Japanese,699.5084368969191,0.0
Guernsey,Ramen,5.9230769230769225,Soup/Noodles,Japanese,699.5084368969191,0.008467484608694946
Guernsey,Soba,0.0,Soup/Noodles,Japanese,699.5084368969191,0.0
Guernsey,Udon,0.0,Soup/Noodles,Japanese,699.5084368969191,0.0
Guernsey,Edamame,0.0,Sides/Snacks,Japanese,699.5084368969191,0.0
Guernsey,Takoyaki,0.0,Sides/Snacks,Japanese,699.5084368969191,0.0
Guernsey,Tempura,0.0,Sides/Snacks,Japanese,699.5084368969191,0.0
Guernsey,Yakitori,0.0,Sides/Snacks,Japanese,699.5084368969191,0.0
Guernsey,Donburi,0.0,Mains,Japanese,699.5084368969191,0.0
Guernsey,Okonomiyaki,0.0,Mains,Japanese,699.5084368969191,0.0
Guernsey,Omurice,0.0,Mains,Japanese,699.5084368969191,0.0
Guernsey,Sashimi,0.0,Mains,Japanese,699.5084368969191,0.0
Guernsey,Sushi,29.814814814814813,Mains,Japanese,699.5084368969191,0.04262252353534998
Guernsey,Dorayaki,0.0,Desserts/Drinks,Japanese,699.5084368969191,0.0
Guernsey,Jjajangmyeon,0.0,Soup/Noodles,Korean,699.5084368969191,0.0
Guernsey,Kimchi,0.0,Sides/Snacks,Korean,699.5084368969191,0.0
Guernsey,Oden,0.0,Sides/Snacks,Korean,699.5084368969191,0.0
Guernsey,Tteokbokki,0.0,Sides/Snacks,Korean,699.5084368969191,0.0
Guernsey,Bibimbab,0.0,Mains,Korean,699.5084368969191,0.0
Guernsey,Bulgogi,0.0,Mains,Korean,699.5084368969191,0.0
Guernsey,Galbi,0.0,Mains,Korean,699.5084368969191,0.0
Guernsey,Gimbap,0.0,Mains,Korean,699.5084368969191,0.0
Guernsey,Samgyetang,0.0,Mains,Korean,699.5084368969191,0.0
Guernsey,Bingsu,0.0,Desserts/Drinks,Korean,699.5084368969191,0.0
Guernsey,Soju,0.0,Desserts/Drinks,Korean,699.5084368969191,0.0
Guernsey,Guacamole,12.297297297297296,Sides/Snacks,Mexican,699.5084368969191,0.017579912762523908
Guernsey,Nacos,0.0,Sides/Snacks,Mexican,699.5084368969191,0.0
Guernsey,Chilli con carne,24.322033898305083,Mains,Mexican,699.5084368969191,0.03477017947946384
Guernsey,Enchiladas,0.0,Mains,Mexican,699.5084368969191,0.0
Guernsey,Quesadillas,0.0,Mains,Mexican,699.5084368969191,0.0
Guernsey,Tacos,0.0,Mains,Mexican,699.5084368969191,0.0
Guernsey,Churros,3.0434782608695654,Desserts/Drinks,Mexican,699.5084368969191,0.004350881419487523
Guernsey,Croquetas,0.0,Sides/Snacks,Spanish,699.5084368969191,0.0
Guernsey,Patatas Bravas,0.0,Sides/Snacks,Spanish,699.5084368969191,0.0
Guernsey,Jamon,0.0,Mains,Spanish,699.5084368969191,0.0
Guernsey,Paella,12.297297297297296,Mains,Spanish,699.5084368969191,0.017579912762523908
Guernsey,Leche Frita,0.0,Desserts/Drinks,Spanish,699.5084368969191,0.0
Guernsey,Pad Thai,0.0,Soup/Noodles,Thai,699.5084368969191,0.0
Guernsey,Tom Yum,0.0,Soup/Noodles,Thai,699.5084368969191,0.0
Guernsey,Khao Pad,0.0,Mains,Thai,699.5084368969191,0.0
Guernsey,Thai Curry,39.46808510638298,Mains,Thai,699.5084368969191,0.056422600535694575
Guernsey,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,699.5084368969191,0.0
Guinea,Burger,100.0,Mains,American,100.0,1.0
Guinea,Grilled Cheese,0.0,Mains,American,100.0,0.0
Guinea,Hot dog,0.0,Mains,American,100.0,0.0
Guinea,Mac and Cheese,0.0,Mains,American,100.0,0.0
Guinea,Cheesecake,0.0,Desserts/Drinks,American,100.0,0.0
Guinea,Chow Mein,0.0,Soup/Noodles,Chinese,100.0,0.0
Guinea,Dimsum,0.0,Sides/Snacks,Chinese,100.0,0.0
Guinea,Vermicelli roll,0.0,Sides/Snacks,Chinese,100.0,0.0
Guinea,Wonton,0.0,Sides/Snacks,Chinese,100.0,0.0
Guinea,Kung Pao Chicken,0.0,Mains,Chinese,100.0,0.0
Guinea,Mapo Tofu,0.0,Mains,Chinese,100.0,0.0
Guinea,Peking Duck,0.0,Mains,Chinese,100.0,0.0
Guinea,Sichuan Chicken,0.0,Mains,Chinese,100.0,0.0
Guinea,Sichuan Pork,0.0,Mains,Chinese,100.0,0.0
Guinea,Fried Rice,0.0,Mains,Chinese,100.0,0.0
Guinea,Lo Mein,0.0,Soup/Noodles,Chinese,100.0,0.0
Guinea,Bouillabaisse,0.0,Soup/Noodles,French,100.0,0.0
Guinea,Pot-au-feu,0.0,Soup/Noodles,French,100.0,0.0
Guinea,Quiche,0.0,Sides/Snacks,French,100.0,0.0
Guinea,Beef bourguignon,0.0,Mains,French,100.0,0.0
Guinea,Cottage Pie,0.0,Mains,French,100.0,0.0
Guinea,Escargot,0.0,Mains,French,100.0,0.0
Guinea,Foie Gras,0.0,Mains,French,100.0,0.0
Guinea,Ratatouille,0.0,Mains,French,100.0,0.0
Guinea,Crepes,0.0,Desserts/Drinks,French,100.0,0.0
Guinea,Souffle,0.0,Desserts/Drinks,French,100.0,0.0
Guinea,Masala Dosa,0.0,Sides/Snacks,Indian,100.0,0.0
Guinea,Naan,0.0,Sides/Snacks,Indian,100.0,0.0
Guinea,Samosa,0.0,Sides/Snacks,Indian,100.0,0.0
Guinea,Aloo gobi,0.0,Mains,Indian,100.0,0.0
Guinea,Biryani,0.0,Mains,Indian,100.0,0.0
Guinea,Chicken Tikka Masala,0.0,Mains,Indian,100.0,0.0
Guinea,Indian Curry,0.0,Mains,Indian,100.0,0.0
Guinea,Tandoori,0.0,Mains,Indian,100.0,0.0
Guinea,Mango Lassi,0.0,Desserts/Drinks,Indian,100.0,0.0
Guinea,Masala Chai,0.0,Desserts/Drinks,Indian,100.0,0.0
Guinea,Soto,0.0,Soup/Noodles,Indonesian,100.0,0.0
Guinea,Pempek,0.0,Sides/Snacks,Indonesian,100.0,0.0
Guinea,Gado-gado,0.0,Mains,Indonesian,100.0,0.0
Guinea,Chicken Satay,0.0,Mains,Indonesian,100.0,0.0
Guinea,Nasi Goreng,0.0,Mains,Indonesian,100.0,0.0
Guinea,Nasi Padang,0.0,Mains,Indonesian,100.0,0.0
Guinea,Rendang,0.0,Mains,Indonesian,100.0,0.0
Guinea,Martabak,0.0,Desserts/Drinks,Indonesian,100.0,0.0
Guinea,Minestrone,0.0,Soup/Noodles,Italian,100.0,0.0
Guinea,Bruschetta,0.0,Sides/Snacks,Italian,100.0,0.0
Guinea,Calzone,0.0,Sides/Snacks,Italian,100.0,0.0
Guinea,Caprese Salad,0.0,Sides/Snacks,Italian,100.0,0.0
Guinea,Fettuccine Alfredo,0.0,Mains,Italian,100.0,0.0
Guinea,Lasagna,0.0,Mains,Italian,100.0,0.0
Guinea,Macaroni,0.0,Mains,Italian,100.0,0.0
Guinea,Pasta Carbonara,0.0,Mains,Italian,100.0,0.0
Guinea,Pizza,0.0,Mains,Italian,100.0,0.0
Guinea,Ravioli,0.0,Mains,Italian,100.0,0.0
Guinea,Risotto,0.0,Mains,Italian,100.0,0.0
Guinea,Spaghetti,0.0,Mains,Italian,100.0,0.0
Guinea,Gelato,0.0,Desserts/Drinks,Italian,100.0,0.0
Guinea,Tiramisu,0.0,Desserts/Drinks,Italian,100.0,0.0
Guinea,Miso soup,0.0,Soup/Noodles,Japanese,100.0,0.0
Guinea,Ramen,0.0,Soup/Noodles,Japanese,100.0,0.0
Guinea,Soba,0.0,Soup/Noodles,Japanese,100.0,0.0
Guinea,Udon,0.0,Soup/Noodles,Japanese,100.0,0.0
Guinea,Edamame,0.0,Sides/Snacks,Japanese,100.0,0.0
Guinea,Takoyaki,0.0,Sides/Snacks,Japanese,100.0,0.0
Guinea,Tempura,0.0,Sides/Snacks,Japanese,100.0,0.0
Guinea,Yakitori,0.0,Sides/Snacks,Japanese,100.0,0.0
Guinea,Donburi,0.0,Mains,Japanese,100.0,0.0
Guinea,Okonomiyaki,0.0,Mains,Japanese,100.0,0.0
Guinea,Omurice,0.0,Mains,Japanese,100.0,0.0
Guinea,Sashimi,0.0,Mains,Japanese,100.0,0.0
Guinea,Sushi,0.0,Mains,Japanese,100.0,0.0
Guinea,Dorayaki,0.0,Desserts/Drinks,Japanese,100.0,0.0
Guinea,Jjajangmyeon,0.0,Soup/Noodles,Korean,100.0,0.0
Guinea,Kimchi,0.0,Sides/Snacks,Korean,100.0,0.0
Guinea,Oden,0.0,Sides/Snacks,Korean,100.0,0.0
Guinea,Tteokbokki,0.0,Sides/Snacks,Korean,100.0,0.0
Guinea,Bibimbab,0.0,Mains,Korean,100.0,0.0
Guinea,Bulgogi,0.0,Mains,Korean,100.0,0.0
Guinea,Galbi,0.0,Mains,Korean,100.0,0.0
Guinea,Gimbap,0.0,Mains,Korean,100.0,0.0
Guinea,Samgyetang,0.0,Mains,Korean,100.0,0.0
Guinea,Bingsu,0.0,Desserts/Drinks,Korean,100.0,0.0
Guinea,Soju,0.0,Desserts/Drinks,Korean,100.0,0.0
Guinea,Guacamole,0.0,Sides/Snacks,Mexican,100.0,0.0
Guinea,Nacos,0.0,Sides/Snacks,Mexican,100.0,0.0
Guinea,Chilli con carne,0.0,Mains,Mexican,100.0,0.0
Guinea,Enchiladas,0.0,Mains,Mexican,100.0,0.0
Guinea,Quesadillas,0.0,Mains,Mexican,100.0,0.0
Guinea,Tacos,0.0,Mains,Mexican,100.0,0.0
Guinea,Churros,0.0,Desserts/Drinks,Mexican,100.0,0.0
Guinea,Croquetas,0.0,Sides/Snacks,Spanish,100.0,0.0
Guinea,Patatas Bravas,0.0,Sides/Snacks,Spanish,100.0,0.0
Guinea,Jamon,0.0,Mains,Spanish,100.0,0.0
Guinea,Paella,0.0,Mains,Spanish,100.0,0.0
Guinea,Leche Frita,0.0,Desserts/Drinks,Spanish,100.0,0.0
Guinea,Pad Thai,0.0,Soup/Noodles,Thai,100.0,0.0
Guinea,Tom Yum,0.0,Soup/Noodles,Thai,100.0,0.0
Guinea,Khao Pad,0.0,Mains,Thai,100.0,0.0
Guinea,Thai Curry,0.0,Mains,Thai,100.0,0.0
Guinea,Mango Sticky Rice,0.0,Desserts/Drinks,Thai,100.0,0.0
Guinea-Bissau,Burger,0.0,Mains,American,0.0,
Guinea-Bissau,Grilled Cheese,0.0,Mains,American,0.0,
Guinea-Bissau,Hot dog,0.0,Mains,American,0.0,
Guinea-Bissau,Mac and Cheese,0.0,Mains,American,0.0,
Guinea-Bissau,Cheesecake,0.0,Desserts/Drinks,American,0.0,
Guinea-Bissau,Chow Mein,0.0,Soup/Noodles,Chinese,0.0,
Guinea-Bissau,Dimsum,0.0,Sides/Snacks,Chinese,0.0,
Guinea-Bissau,Vermicelli roll,0.0,Sides/Snacks,Chinese,0.0,
Guinea-Bissau,Wonton,0.0,Sides/Snacks,Chinese,0.0,
Guinea-Bissau,Kung Pao Chicken,0.0,Mains,Chinese,0.0,
Guinea-Bissau,Mapo Tofu,0.0,Mains,Chinese,0.0,
Guinea-Bissau,Peking Duck,0.0,Mains,Chinese,0.0,
Guinea-Bissau,Sichuan Chicken,0.0,Mains,Chinese,0.0,
Guinea-Bissau,Sichuan Pork,0.0,Mains,Chinese,0.0,
Guinea-Bissau,Fried Rice,0.0,Mains,Chinese,0.0,
Guinea-Bissau,Lo Mein,0.0,Soup/Noodles,Chinese,0.0,
Guinea-Bissau,Bouillabaisse,0.0,Soup/Noodles,French,0.0,
Guinea-Bissau,Pot-au-feu,0.0,Soup/Noodles,French,0.0,
Guinea-Bissau,Quiche,0.0,Sides/Snacks,French,0.0,
Guinea-Bissau,Beef bourguignon,0.0,Mains,French,0.0,
Guinea-Bissau,Cottage Pie,0.0,Mains,French,0.0,
Guinea-Bissau,Escargot,0.0,Mains,French,0.0,
Guinea-Bissau,Foie Gras,0.0,Mains,French,0.0,
Guinea-Bissau,Ratatouille,0.0,Mains,French,0.0,
Guinea-Bissau,Crepes,0.0,Desserts/Drinks,French,0.0,
Guinea-Bissau,Souffle,0.0,Desserts/Drinks,French,0.0,
Guinea-Bissau,Masala Dosa,0.0,Sides/Snacks,Indian,0.0,
Guinea-Bissau,Naan,0.0,Sides/Snacks,Indian,0.0,
Guinea-Bissau,Samosa,0.0,Sides/Snacks,Indian,0.0,
Guinea-Bissau,Aloo gobi,0.0,Mains,Indian,0.0,
Guinea-Bissau,Biryani,0.0,Mains,Indian,0.0,
Guinea-Bissau,Chicken Tikka Masala,0.0,Mains,Indian,0.0,
Guinea-Bissau,Indian Curry,0.0,Mains,Indian,0.0,
